rank,followers,engagement_rate,category,potential_reach,country,channel_name,channel_id
43,674600.0,0.58,beauty and self care,202400.0,romania,Dr. Alexandra Mircea,dr.alexandra.mircea
44,672400.0,0.1,unknown,201700.0,romania,Vlăduța Lupău,vladutal
45,671200.0,0.58,animation and cosplay,201400.0,romania,Cosmin Popa,cosminpopa
46,660800.0,0.1,unknown,198200.0,romania,Bromania,bromania
47,649200.0,0.58,unknown,194800.0,romania,Iuliana Nistor,iuliananistor4
48,646500.0,0.58,entertainment and music business and finance,194000.0,romania,Sorana Maria,soranamaria26
49,632300.0,0.58,unknown,189700.0,romania,Telcean Marius,telceanmarius
50,623800.0,0.58,unknown,187100.0,romania,Alexandra🌞,heyitsalexandraaa
51,574600.0,0.58,unknown,172400.0,romania,Iulian Mehedint,iulian.3chestii
52,571100.0,0.58,unknown,171300.0,romania,Robert Ștefănescu,robert.stefanescu
53,561400.0,0.1,unknown,168400.0,romania,Geta Sterp,geta.sterp
54,555400.0,0.58,unknown,166600.0,romania,TARZY,tarzyoficial
55,552200.0,0.58,unknown,165700.0,romania,Camelia Radu,cameliaradu
56,542200.0,0.58,fitness and health,162700.0,romania,Maria Nedelcu,marianedelcu6
57,530300.0,0.58,unknown,159100.0,romania,Alice,alicedraghicii
58,528800.0,0.58,unknown,158600.0,romania,georgecgf,georgecgf
59,524100.0,0.58,romance and wedding,157200.0,romania,🔐𝑅𝒪𝐵𝐸𝑅𝒯🔐,robertandrei400
60,523600.0,0.58,beauty and self care,157100.0,romania,Nadina Ioana,nadinaioanaofficial
61,513600.0,0.58,unknown,154100.0,romania,Andreea Balan,andreeabalan
62,511400.0,0.58,unknown,153400.0,romania,Bogdan Medvedi,bogdanmedvedi
63,511400.0,0.58,unknown,153400.0,romania,Codin Maticiuc,codin_maticiuc
64,508900.0,0.58,unknown,152700.0,romania,Chirila Radu,chirilaradu
65,495000.0,0.58,unknown,148500.0,romania,Romario Mocanu,romario.mocanu
66,491500.0,0.58,unknown,147500.0,romania,REGELE FABIAN OFICIALL 👑,_regele_fabian_oficiall_
67,480800.0,0.58,unknown,144200.0,romania,Pavel Bartos,pavel_bartos
68,475700.0,0.58,unknown,142700.0,romania,Mihaela Gabriela,mihaelagabriela359
69,461300.0,0.58,unknown,138400.0,romania,Alina Cheșcu ✅,alina954w1
70,460700.0,0.58,unknown,138200.0,romania,qwertykey.ro,qwertykey.ro
71,455300.0,0.4,unknown,136600.0,romania,Cozyyyy,cozzy.mina
72,455100.0,0.2,unknown,136500.0,romania,adelindoamnefereste,adelindoamnefereste
73,454300.0,0.58,unknown,136300.0,romania,Adinuta😍,adinacozma
74,452300.0,0.58,unknown,135700.0,romania,Nemo,florentindani_el
75,452200.0,0.3,unknown,135700.0,romania,mitzuu,mitzuu_
76,446100.0,0.58,unknown,133800.0,romania,Pyker51,pyker51
77,444500.0,0.58,unknown,133400.0,romania,Bianca,amyclaire_97
78,440900.0,0.58,entertainment and music funny,132300.0,romania,Cristiana.ioana._,cristiana.ioana._
79,440400.0,0.58,unknown,132100.0,romania,⚜rebecca⚜,rebecca_kd0.33
80,438600.0,0.58,unknown,131600.0,romania,Radu Țibulcă,radutibulca
81,434800.0,0.58,funny,130400.0,romania,Marta🌻,martasascau80
82,433900.0,0.1,unknown,130199.99999999999,romania,MApN-Armata României,armataromaniei
83,432900.0,0.58,unknown,129900.0,romania,Radu Constantin,radu.co
84,432500.0,0.1,unknown,129800.00000000001,romania,Ioana Sfinxul,ioanasfinxul
85,430000.0,0.58,unknown,129000.0,romania,Edi Brandabura,edibrandabura
86,430000.0,0.3,unknown,129000.0,romania,romaniafarafiltru,romania_fara_filtru
87,427000.0,0.58,education,128100.0,romania,elena,elena.urdu.speaker
88,422400.0,0.58,unknown,126700.0,romania,🎀🎀O🅰️N🅰️💎💎,oana_2118
89,418400.0,0.58,unknown,125500.0,romania,Adriana - s✨x educator,adriana._.stinga
90,415000.0,0.58,unknown,124500.0,romania,Florinel Ioana,florinelsiioanaofficial
91,414300.0,0.58,unknown,124300.0,romania,Tiberiu,tiberiu
92,412300.0,0.58,unknown,123700.0,romania,Crystal,ginko03170317
93,411000.0,0.58,unknown,123300.0,romania,Chestionare Auto,chestionareauto
94,409500.0,0.58,unknown,122900.0,romania,Anitei Robert,like_si_follow
95,404400.0,0.58,unknown,121300.0,romania,Movieclipsaddict,movieclips_addict
96,403900.0,0.58,unknown,121200.0,romania,Costel șampanie,tiganul.alb
97,398600.0,0.58,unknown,119600.0,romania,Connect-R,connectr2021
98,394800.0,0.58,unknown,118400.0,romania,🇷🇴Suleym🅰️n_🅾️fficial🇷🇴,suleyman_ionut
99,393300.0,0.1,video gaming,118000.0,romania,Tocalifeworld20,tocalifeworld20
100,390300.0,0.58,unknown,117100.0,romania,Valentina Lungu,valentinalungu
1,10800.0,0.08,photography,3200.0,romania,Remus Bujor,remusbujor
2,4500.0,1.02,auto and vehicles outdoor activity,1300.0,romania,Lali 🌶️,anti_parallali
3,4200.0,5.84,sports,1300.0,romania,🐝 Bianca Vanessa 🦋,biancaandreescu_
4,4100.0,0.14,fashion & accessories,1200.0,romania,Alina K,alinak.official
5,2800.0,1.66,travel,852.0,romania,Kaan Yeşilbudak,kaanyesilbudak
6,2300.0,0.42,photography,690.0,romania,Josh S Rose,joshsrose
7,2000.0,0.4,entertainment & music,606.0,romania,𝓢𝓮𝓶𝓲𝓻𝓪𝓱,mirah_balogun
8,1700.0,0.18,education,504.0,romania,JASMINA SHOW,jasmina_show
9,1600.0,0.7,arts & crafts,483.0,romania,Patricia Romania,patriciaromania
10,1600.0,1.4,unknown,468.0,romania,Flonta Montar,flontamontar
11,1000.0,1.79,photography travel,309.0,romania,Mihail Onaca,mihailonaca
1,234000000.0,0.58,unknown,70200000.0,india,T-Series,UCq-Fj5jknLsUf-MWSy4_brA
2,139000000.0,0.58,unknown,41700000.0,india,SET India,UCpEhnqL0y41EpW2TvWAHD7Q
3,91400000.0,0.58,unknown,27400000.0,india,Zee Music Company,UCFFbwnve3yF62-tVXkTyHqg
4,72000000.0,0.58,unknown,21600000.0,india,Goldmines,UCyoXW-Dse7fURq30EWl_CUA
5,69200000.0,0.58,unknown,20800000.0,india,Sony SAB,UC6-F5tO8uklgE9Zy8IvbdFw
6,64000000.0,0.58,unknown,19200000.0,india,Zee TV,UCppHT7SZKKvar4Oc9J4oljQ
7,61100000.0,0.58,unknown,18300000.0,india,Shemaroo Filmi Gaane,UCP6uH_XlsxrXwZQ4DlqbqPg
8,59200000.0,0.58,unknown,17800000.0,india,Colors TV,UC55IWqFLDH1Xp7iu1_xknRA
9,58700000.0,0.58,unknown,17600000.0,india,ChuChu TV Nursery Rhymes & Kids Songs,UCBnZ16ahKA2DZ_T5W0FPUXg
10,56500000.0,0.58,unknown,17000000.0,india,Tips Official,UCJrDMFOdv1I2k8n9oK_V21w
11,55600000.0,0.58,unknown,16700000.0,india,Wave Music,bhojpuriwave
12,55300000.0,0.58,unknown,16600000.000000002,india,Sony Music India,UC56gTxNs4f9xZ7Pa2i5xNzg
13,54000000.0,0.58,unknown,16200000.0,india,Aaj Tak,UCt4t-jeY85JegMlZ-E5UWtA
14,48400000.0,0.58,unknown,14500000.0,india,YRF,UCbTLwN10NoCU4WDzLf1JMOA
15,46600000.0,0.58,unknown,14000000.0,india,Infobells - Hindi,UC1ciY6kR3yj3kaKZ6R7ewAg
16,41600000.0,9.2,video gaming,12500000.0,india,CarryMinati,carryminati
17,41200000.0,0.58,celebrity,12400000.0,india,Shemaroo,UCF1JIbMUs6uqoZEY1Haw0GQ
18,41100000.0,0.58,music,12300000.0,india,Speed Records,UCOsyDsO5tIt-VZ1iwjdQmew
19,39300000.0,0.58,unknown,11800000.0,india,Voot Kids,UCJg19noZp7-BYIGvypu_cow
20,38500000.0,0.58,music celebrity,11600000.0,india,Ishtar Music,UCWi_65E_L8tQZ34C6wVAlpQ
21,35600000.0,0.58,unknown,10700000.0,india,Goldmines Gaane Sune Ansune,UCtW7qWjpCZ8zps-Cf2NF26w
22,33600000.0,0.58,unknown,10100000.0,india,T-Series Apna Punjab,UCcvNYxWXR_5TjVK7cSCdW-g
23,33600000.0,0.2,video gaming,10100000.0,india,Total Gaming,UC5c9VlYTSvBSCaoMu_GI6gQ
24,33500000.0,0.58,unknown,10100000.0,india,ABP NEWS,UCRWFSbif-RFENbBrSiez1DA
25,33000000.0,1.8,unknown,9900000.0,india,Desi Music Factory,UCLtNvbkqea8wN_kGtfgx_Mw
26,32700000.000000004,0.58,unknown,9800000.0,india,Bollywood Classics,UCRm96I5kmb_iGFofE5N691w
27,32100000.0,0.58,unknown,9600000.0,india,Saregama Music,UC_A7K2dXFsTMAciGmnNxy-Q
28,31900000.0,0.58,unknown,9600000.0,india,Rajshri,UCEKWXRsfUHkan-D_ljU8Asw
29,31600000.0,0.58,unknown,9500000.0,india,IndiaTV,UCttspZesZIDEwwpVIgoZtWQ
30,31100000.0,0.58,unknown,9300000.0,india,Eros Now Music,UCX52tYZiEh_mHoFja3Veciw
31,29800000.0,0.58,unknown,8900000.0,india,MR. INDIAN HACKER,UCSiDGb0MnHFGjs4E2WKvShw
32,28700000.0,0.58,unknown,8600000.0,india,Zee News,UCIvaYmXn910QMdemBG3v1pQ
33,28100000.0,0.9,news video gaming,8400000.0,india,Techno Gamerz,UCX8pnu3DYUnx8qy8V_c6oHg
34,27600000.0,0.58,unknown,8300000.000000001,india,Wow Kidz,UCN8S4CqMRy6tVKVXvs7Bzeg
35,27100000.0,0.58,marketing and advertising education,8100000.0,india,infobells - Tamil,UCHcn4Ux-sO9nzNu7rDsoQLg
36,26500000.0,0.58,unknown,8000000.0,india,infobells - Telugu,UCHvoq_rGmOKJKGId1nD1V4Q
37,25500000.0,6.0,education celebrity business and finance,7700000.0,india,BB Ki Vines,UCqwUrj10mAEsqezcItqvwEw
38,22600000.0,0.58,unknown,6800000.0,india,Shemaroo Movies,UCBOmfqgTZi7yDp4-3Lr_3lA
39,22400000.0,0.58,unknown,6700000.0,india,White Hill Music,UCopY0NAzASqmD6eVaRj2TFQ
40,22200000.0,0.58,unknown,6700000.0,india,Technical Guruji,UCOhHO2ICt0ti9KAh-QHvttQ
41,21800000.0,0.58,unknown,6500000.0,india,Venus Movies,UCpcsv3Ow-8IhoUGDEfPetsQ
42,21800000.0,0.58,unknown,6500000.0,india,Wave Music Bhojpuri,UCYLlkv4hivYJlOk6Lo-RHNQ
43,21700000.0,1.3,unknown,6500000.0,india,Crazy XYZ,UCebC4x5l2-PQxg46Ucv9CsA
44,21300000.0,0.58,unknown,6400000.0,india,Dushyant kukreja,UCo6y9hnRawAqtyWhRhblXqg
45,21100000.0,0.58,celebrity,6300000.0,india,Pen Movies,UC3ar28GS6o1p0m_wabfk2zw
46,20800000.0,0.58,unknown,6200000.0,india,Ultra Movie Parlour,UCYauDsl-rswjQGpA0_-Z9Pw
47,20600000.0,0.58,celebrity,6200000.0,india,Netflix India,UCZSNzBgFub_WWil6TOTYwAg
48,20500000.0,0.58,unknown,6200000.0,india,Dr. Vivek Bindra: Motivational Speaker,UCR-foyF-C6VuAlwy3KZMkgA
49,20400000.0,0.58,celebrity,6100000.0,india,Goldmines Cineplex,UCCrw5RBWF9i8VPt4IxL8IsQ
50,20100000.0,0.58,unknown,6000000.0,india,StarPlus,UC-LPIU24bQXVljUXivKEeRQ
51,19000000.0,0.58,unknown,5700000.0,india,DLS News,UCw0ry7cLRUnq3Oaszlhgqfg
52,18900000.0,0.58,unknown,5700000.0,india,Heidi & Zidane बच्चों की कहानियाँ,UCC9Iz-AebxsyVF4iZagOtwA
53,18700000.0,0.58,unknown,5600000.0,india,Green Gold TV - Official Channel,UCiBigY9XM-HaOxUc269ympg
54,18200000.0,3.8,unknown,5500000.0,india,Khan GS Research Centre,UCatL-c6pmnjzEOHSyjn-sHA
55,17800000.0,0.58,celebrity business and finance education television,5300000.0,india,etvteluguindia,UCSs9H1cyB3OHdy8wkit8ZKg
56,17600000.0,0.58,unknown,5300000.0,india,Sun TV,UCBnxEdpoZwstJqC1yZpOjRA
57,17500000.0,0.58,books,5300000.0,india,Triggered Insaan,UCfLuT3JwLx8rvHjHfTymekw
58,17300000.0,0.58,unknown,5200000.0,india,Dangal TV Channel,UCNzmmbXIbMzlqE8nD1PBXfg
59,17300000.0,0.58,celebrity,5200000.0,india,Stubborn Facts,UCJZ5gFXzSZ9i-R1HEnS8U_A
60,17100000.0,5.9,unknown,5100000.0,india,Sidhu Moose Wala,UC9ChdqQRCaZmTCwSJ49tcbw
61,17100000.0,1.0,unknown,5100000.0,india,Village Cooking Channel,UCk3JZr7eS3pg5AGEvBdEvFg
62,16900000.0,0.58,unknown,5100000.0,india,Busy Fun Ltd,UCkKDpnzIG29MA--Sh6oOtWg
63,16700000.0,0.58,unknown,5000000.0,india,Kiddiestv Hindi - Nursery Rhymes & Kids Songs,UCvEAgG7WzPZnZkf9iOV_YCg
64,16600000.000000002,0.58,unknown,5000000.0,india,Wow Kidz Action,UCCyKsYaRi62axS-kasXW7wA
65,16100000.000000002,0.58,unknown,4800000.0,india,Prajapati News,UCl_Ksy6Yi1b4eEZ46FInb_w
66,15900000.0,0.58,unknown,4800000.0,india,Zappy Toons - Hindi Nursery Rhymes and Stories,UCcryiZdagSR9M-Oii_Y4OfQ
67,15800000.0,0.4,celebrity,4700000.0,india,Aayu and Pihu Show,UCFcBAGR0drI3F15EhMFjuTg
68,15700000.0,0.58,video gaming,4700000.0,india,RKD Studios,UCjBwQ6M9QyCgO5Pp-TQRFUA
69,15700000.0,0.58,unknown,4700000.0,india,And TV,UCxJcrDUc8awRSLzLbnIiAmQ
70,15500000.0,0.58,unknown,4700000.0,india,SriBalajiMovies,UCoy3dQzEdq1y2zMnT4pdj3Q
71,15200000.0,0.58,unknown,4600000.0,india,Taarak Mehta Ka Ooltah Chashmah,UCnSFZ-olBoLGLRUS_3RI2Aw
72,15100000.0,0.58,unknown,4500000.0,india,NDTV India,UC9CYT9gSNLevX5ey2_6CK0Q
73,15000000.0,0.58,unknown,4500000.0,india,Volga Video,UCIeNlITYK46VkR7yIuTL8GQ
74,15000000.0,10.3,unknown,4500000.0,india,Harsh Beniwal,UCVmEbEQUGXHVm-O9pqa3JWg
75,14500000.0,0.58,unknown,4400000.0,india,Fun For Kids TV - Hindi Rhymes,UCe3GjNY3Kqi8Xd6nT4JN_6w
76,14400000.0,0.58,video gaming,4300000.0,india,Gyan Gamingㅤ,UChXi_PlJkRMPYFQBOJ3MpxA
77,14400000.0,0.58,unknown,4300000.0,india,Team Films Bhojpuri,UCB4SvelHl4qjFSNYfxhp-SQ
78,14300000.0,4.3,unknown,4300000.0,india,Shorts Break,UCgJ5_1F6yJhYLnyMszUdmUg
79,14200000.0,0.58,unknown,4300000.0,india,SRK MUSIC,UCAH1Aw-mXgcB3t8uaqW4yTA
80,14000000.0,0.58,unknown,4200000.0,india,Mazhavil Manorama,UCUPD0jQo-EP0B1Nf4uzeIMA
81,14000000.0,0.58,unknown,4200000.0,india,DM - Desi Melodies,UC783dnzJqf2ghHp_pFLYbGA
82,13900000.0,0.58,unknown,4200000.0,india,ZEE5,UCXOgAl4w-FQero1ERbGHpXQ
83,13800000.0,0.58,unknown,4099999.9999999995,india,Sony Music South,UCn4rEMqKtwBQ6-oEwbd4PcA
84,13800000.0,0.1,celebrity,4099999.9999999995,india,MY FAMILY,UC4B6dDVB0Umrh5l4UgxUtyg
85,13500000.0,0.58,unknown,4099999.9999999995,india,Online Job,UCL3IoeeHKzWMxZxhmnmETjw
86,13500000.0,0.58,unknown,4099999.9999999995,india,infobells,UCU_AsfgtKjwR4qaSwgsWn-w
87,13300000.0,0.58,unknown,4000000.0,india,The MriDul,UC0zXnLIFedO97pFsyMxZcFg
88,13200000.0,0.2,unknown,4000000.0,india,MyMissAnand,UCpCWa9f5_J3PqY-_Lg-_QfQ
89,13200000.0,0.1,fashion beauty,4000000.0,india,Anaysa,UCuN4A3GCUq5-0wJDSiJoxRQ
90,13100000.0,0.58,unknown,3900000.0,india,NishaMadhulika,UCgoxyzvouZM-tCgsYzrYtyg
91,13000000.0,0.58,unknown,3900000.0,india,ETV Jabardasth,UCnoqvTW4YZExfDeq7_Wmd-w
92,13000000.0,0.58,video gaming,3900000.0,india,Mythpat,UCx6F-rETGiz7xf_vkMmX2yQ
93,13000000.0,0.5,unknown,3900000.0,india,Desi Gamers,UCuApqv2tNQ73S7gcfrfCSDw
94,13000000.0,0.58,unknown,3900000.0,india,Zee Bangla,UCeMsqI6jU9WE2ctsrbxbywQ
95,12900000.0,0.58,music,3900000.0,india,Lotus Music,UCJeeXUtsKBj89Ra1nszP4JQ
96,12800000.0,0.58,unknown,3800000.0,india,CookingShooking Hindi,UCTbNOCtAGaqOEnLMeo3JTeg
97,12700000.0,0.58,unknown,3800000.0,india,Zee Telugu,UC3PYGKK29qJ0zu-eEthHK4g
98,12700000.0,0.58,unknown,3800000.0,india,Dear Sir,UC9dyrsYEmD4iGJ8Oz1G5dpw
99,12600000.0,0.58,unknown,3800000.0,india,T-Series Hamaar Bhojpuri,UCpN-WGQgGsOrXm7nHXDdTDA
100,12600000.0,0.58,unknown,3800000.0,india,Health Time,UCPMqs8vxEwbie26nFA3ykAw
1,267100000.00000003,0.02,sports cricket athlete,80100000.0,india,Virat Kohli,virat.kohli
2,87300000.0,2.23,politics,26200000.0,india,Narendra Modi,narendramodi
3,83700000.0,0.02,acting and drama celebrity actors actor,25100000.0,india,Alia Bhatt 💛,aliaabhatt
4,79700000.0,0.87,beauty and self care celebrity actors actor,23900000.0,india,Katrina Kaif,katrinakaif
5,78900000.0,2.18,entertainment and music actors,23700000.0,india,दीपिका पादुकोण,deepikapadukone
6,77700000.0,0.77,entertainment and music singer musician,23300000.0,india,Neha Kakkar,nehakakkar
7,69200000.0,1.59,entertainment and music celebrity actor,20800000.0,india,Salman Khan,beingsalmankhan
8,68300000.0,0.02,entertainment and music celebrity actors actor,20500000.0,india,Akshay Kumar,akshaykumar
9,61000000.0,0.61,celebrity actors,18300000.0,india,disha patani (paatni) 🦋,dishapatani
10,55300000.0,0.27,beauty and self care modeling actors actor,16600000.000000002,india,Sunny Leone,sunnyleone
11,49300000.0,0.81,entertainment and music acting and drama celebrity actors,14800000.0,india,Jannat Zubair Rahmani,jannatzubair29
12,47700000.0,1.28,sports education cricket,14300000.0,india,Sachin Tendulkar,sachintendulkar
13,47700000.0,0.53,entertainment and music actors actor,14300000.0,india,Hrithik Roshan,hrithikroshan
14,46800000.0,1.41,entertainment and music actors modeling film,14000000.0,india,Ranveer Singh,ranveersingh
15,46800000.0,13.0,sports cricket,14000000.0,india,M S Dhoni,mahi7781
16,46300000.0,2.08,actors,13900000.0,india,Shah Rukh Khan,iamsrk
17,45600000.0,0.03,art singer music,13700000.0,india,Kapil Sharma,kapilsharma
18,43500000.0,1.63,beauty and self care actors computer company,13000000.0,india,,parineetichopra
19,43500000.0,1.01,entertainment and music fashion and accessories actors actor,13000000.0,india,Sara Ali Khan,saraalikhan95
20,42000000.0,3.13,entertainment and music,12600000.0,india,Rashmika Mandanna,rashmika_mandanna
21,39600000.0,0.95,celebrity actors,11900000.0,india,Anushka Sen,anushkasen0408
22,38100000.0,1.53,actors,11400000.0,india,Shahid Kapoor,shahidkapoor
23,36800000.0,1.05,entertainment and music actors actor,11000000.0,india,Tiger Shroff,tigerjackieshroff
24,35900000.0,0.59,entertainment and music actors film tv host,10800000.0,india,Amitabh Bachchan,amitabhbachchan
25,35700000.0,6.1,sports modeling gym actors,10700000.0,india,Rohit Sharma,rohitsharma45
26,35300000.0,0.49,fashion and accessories modeling lifestyle,10600000.0,india,Sonam Kapoor Ahuja,sonamkapoor
27,34300000.0,0.48,entertainment and music music singer,10300000.0,india,Guru Randhawa,gururandhawa
28,33100000.0,0.59,entertainment and music celebrity,9900000.0,india,Madhuri Dixit,madhuridixitnene
29,32200000.000000004,0.57,beauty and self care fashion and accessories fitness and health business and finance,9700000.0,india,Shilpa Shetty Kundra,theshilpashetty
30,32000000.0,1.39,entertainment and music celebrity modeling,9600000.0,india,FAISAL SHAIKH,mr_faisu_07
31,29500000.0,0.49,beauty and self care celebrity,8900000.0,india,Sayyed Arishfa Khan 💎,arishfakhan138
32,28100000.0,0.93,entertainment and music music,8400000.0,india,Riyaz Aly,riyaz.14
33,28000000.0,0.53,beauty and self care fashion and accessories modeling,8400000.0,india,Sonakshi Sinha,aslisona
34,27500000.0,2.41,sports modeling athlete,8199999.999999999,india,Hardik Himanshu Pandya,hardikpandya93
35,26800000.0,4.24,fashion and accessories entertainment and music digital creator,8100000.0,india,𝐑𝐨𝐡𝐢𝐭 𝐙𝐢𝐧𝐣𝐮𝐫𝐤𝐞 🇮🇳,rohittt_09_
36,26800000.0,0.93,sports cricket modeling,8000000.0,india,Suresh Raina,sureshraina3
37,26300000.0,0.24,acting and drama travel celebrity actors,7900000.0,india,Divyanka Tripathi Dahiya,divyankatripathidahiya
38,25800000.0,3.07,entertainment and music actors modeling actor,7700000.0,india,Sidharth Malhotra,sidmalhotra
39,25500000.0,2.54,entertainment and music,7700000.0,india,Angel Rai :),angelrai07
40,24800000.0,7.8,acting and drama actors artist,7400000.0,india,Allu Arjun,alluarjunonline
41,24400000.0,2.74,acting and drama modeling public figure,7300000.0,india,Pooja Hegde,hegdepooja
42,23600000.0,0.59,entertainment and music food actors singer,7100000.0,india,Shruti Haasan,shrutzhaasan
43,22100000.0,2.22,entertainment and music celebrity singer actors,6600000.0,india,Tamannaah Bhatia,tamannaahspeaks
44,21900000.0,3.06,celebrity celebrities,6600000.0,india,Janhvi Kapoor,janhvikapoor
45,21800000.0,0.52,entertainment and music news,6500000.0,india,Instant Bollywood,instantbollywood
46,21200000.0,4.23,entertainment and music celebrity actors actor,6400000.0,india,Vijay Deverakonda,thedeverakonda
47,21000000.0,1.76,actors,6300000.0,india,Sonu Sood,sonu_sood
48,20800000.0,4.26,acting and drama,6200000.0,india,Ram Charan,alwaysramcharan
49,20500000.0,0.47,acting and drama modeling actors artist,6200000.0,india,Taapsee Pannu,taapsee
50,19000000.0,0.76,entertainment and music beauty and self care fashion and accessories celebrity,5700000.0,india,Hina Khan,realhinakhan
51,18700000.0,0.61,fitness and health food fashion and accessories travel,5600000.0,india,Malaika Arora,malaikaaroraofficial
52,18700000.0,10.34,entertainment and music video blogger actors modeling,5600000.0,india,𝑨𝒋𝒆𝒚 𝑵𝒂𝒈𝒂𝒓,carryminati
53,18700000.0,0.11,entertainment and music marketing and advertising celebrity news,5600000.0,india,F I L M Y G Y A N,filmygyan
54,18500000.0,2.04,fashion and accessories food arts and crafts acting and drama,5600000.0,india,Neha Sharma 💫,nehasharmaofficial
55,18200000.0,1.69,sports business and finance cricket,5400000.0,india,Yuvraj Singh,yuvisofficial
56,17700000.0,3.64,entertainment and music celebrity music lifestyle,5300000.0,india,Shehnaaz Gill,shehnaazgill
57,17700000.0,1.76,entertainment and music romance and wedding music singer,5300000.0,india,Darshan Raval,darshanravaldz
58,17600000.0,3.92,sports modeling lifestyle,5300000.0,india,Shikhar Dhawan,shikhardofficial
59,17500000.0,1.55,art dance actors,5200000.0,india,Shakti Mohan,mohanshakti
60,17400000.0,5.94,entertainment and music music actors geek,5200000.0,india,Bhuvan Bam,bhuvan.bam22
61,17000000.0,0.39,acting and drama celebrity modeling actor,5100000.0,india,Yami Gautam Dhar,yamigautam
62,16700000.0,2.57,acting and drama celebrity actors modeling,5000000.0,india,Vicky Kaushal,vickykaushal09
63,16500000.0,9.46,entertainment and music funny actors humor,4900000.0,india,Ashish Chanchlani,ashishchanchlani
64,16399999.999999998,2.76,modeling actors fashion,4900000.0,india,Ileana D'Cruz,ileana_official
65,16100000.000000002,1.82,acting and drama modeling actors,4800000.0,india,Kajol Devgan,kajol
66,15800000.0,0.35,entertainment and music actors singer music,4700000.0,india,Karan Johar,karanjohar
67,15600000.0,1.32,entertainment and music actors producers,4700000.0,india,Riteish Deshmukh,riteishd
68,15600000.0,1.0,entertainment and music acting and drama actors artist,4700000.0,india,Ayushmann Khurrana,ayushmannk
69,15200000.0,2.62,entertainment and music news actors,4600000.0,india,DILJIT DOSANJH,diljitdosanjh
70,15100000.0,0.29,acting and drama celebrity,4500000.0,india,Arjun Kapoor,arjunkapoor
71,15100000.0,1.4,fashion and accessories modeling lifestyle,4500000.0,india,Garima Chaurasia 💙,gima_ashi
72,14700000.0,0.96,entertainment and music fashion and accessories beauty and self care actors,4400000.0,india,Zareen Khan 🦄🌈✨👼🏻,zareenkhan
73,14400000.0,2.47,acting and drama celebrity,4300000.0,india,Keerthy Suresh,keerthysureshofficial
74,14300000.0,4.48,entertainment and music modeling singer celebrities,4300000.0,india,Stebin Ben,stebinben
75,14200000.0,0.36,entertainment and music celebrity music singer,4300000.0,india,Mika Singh,mikasingh
76,14200000.0,1.04,entertainment and music music singer,4300000.0,india,ARMAAN MALIK 🧿,armaanmalik
77,14200000.0,6.19,entertainment and music auto and vehicles celebrity,4300000.0,india,Dulquer Salmaan,dqsalmaan
78,14100000.0,3.23,entertainment and music celebrity actors soccer,4200000.0,india,Esha Gupta,egupta
79,13900000.0,0.47,fitness and health modeling,4200000.0,india,Bipasha Basu,bipashabasu
80,13900000.0,23.22,entertainment and music music singer,4200000.0,india,Sidhu Moosewala (ਮੂਸੇ ਆਲਾ),sidhu_moosewala
81,13400000.0,7.13,acting and drama food family actors,4000000.0,india,Genelia Deshmukh,geneliad
82,13300000.0,0.1,finance modeling,4000000.0,india,Hasnain khan,hasnaink07
83,13200000.0,1.2,entertainment and music dance,4000000.0,india,Remo Dsouza,remodsouza
84,13200000.0,0.71,fitness cricket modeling,4000000.0,india,Harbhajan Turbanator Singh,harbhajan3
85,13100000.0,19.81,entertainment and music actors modeling,3900000.0,india,Sushant Singh Rajput,sushantsinghrajput
86,12900000.0,6.57,beauty,3900000.0,india,Surya Kumar Yadav (SKY),surya_14kumar
87,12700000.0,4.7,beauty and self care,3800000.0,india,NitaShilimkar,nita_shilimkar
88,12500000.0,0.24,sports personal finance cricket,3800000.0,india,Mumbai Indians,mumbaiindians
89,12300000.0,4.0,sports cricket athlete,3700000.0,india,KL Rahul👑,klrahul
90,12200000.0,0.35,entertainment and music actors producers,3600000.0,india,Abhishek Bachchan,bachchan
91,11900000.0,0.64,entertainment and music acting and drama auto and vehicles actors,3600000.0,india,John Abraham,thejohnabraham
92,11800000.0,5.1,acting and drama celebrity modeling actors,3500000.0,india,Mahesh Babu,urstrulymahesh
93,11600000.0,0.2,entertainment and music product showcase,3500000.0,india,RVCJ Media,rvcjinsta
94,11500000.0,0.53,"fitness and health modeling film, music & books celebrities",3500000.0,india,Adnaan Shaikh,adnaan_07dz
95,11500000.0,0.77,celebrity,3400000.0,india,Riva Arora,rivarora_
96,11400000.0,3.34,entertainment and music home and garden music modeling,3400000.0,india,Raghav Juyal,raghavjuyal
97,11300000.0,0.87,entertainment and music sports celebrity,3400000.0,india,Siddharth Nigam,thesiddharthnigam
98,11100000.0,13.19,entertainment and music fashion and accessories,3300000.0,india,MC STΔN 💔,m___c___stan
99,11000000.0,1.15,fitness and health product education gym coaching,3300000.0,india,Sahil Khan,sahilkhan
100,10800000.0,2.12,acting and drama,3300000.0,india,Ajay Devgn,ajaydevgn
1,7900000.0,0.58,entertainment and music,2400000.0,india,Instant Bollywood,instantbollywood
2,3700000.0,1.2,unknown,1100000.0,india,Kajol Devgan,kajol
